timestamp,accepted
2025-05-31 00:21:54.404594,True
2025-05-31 00:21:54.454870,True
2025-05-31 00:21:54.505190,True
2025-05-31 00:21:54.555494,True
2025-05-31 00:21:54.605676,True
2025-05-31 00:21:54.655915,True
2025-05-31 00:21:54.706194,True
2025-05-31 00:21:54.756459,True
2025-05-31 00:21:54.806681,True
2025-05-31 00:21:54.856820,True
2025-05-31 00:21:54.907103,True
2025-05-31 00:21:54.957249,True
2025-05-31 00:21:55.007439,True
2025-05-31 00:21:55.057600,True
2025-05-31 00:21:55.107696,True
2025-05-31 00:21:55.157853,True
2025-05-31 00:21:55.208012,True
2025-05-31 00:21:55.258169,True
2025-05-31 00:21:55.308320,True
2025-05-31 00:21:55.358420,True
2025-05-31 00:21:55.408599,False
2025-05-31 00:21:55.458747,True
2025-05-31 00:21:55.508892,False
2025-05-31 00:21:55.559090,True
2025-05-31 00:21:55.609219,False
2025-05-31 00:21:55.659330,True
2025-05-31 00:21:55.709513,False
2025-05-31 00:21:55.759779,True
2025-05-31 00:21:55.810062,False
2025-05-31 00:21:55.860202,True
2025-05-31 00:21:55.910525,False
2025-05-31 00:21:55.960829,True
2025-05-31 00:21:56.011076,False
2025-05-31 00:21:56.061268,True
2025-05-31 00:21:56.111386,False
2025-05-31 00:21:56.161588,True
2025-05-31 00:21:56.211801,False
2025-05-31 00:21:56.262006,True
2025-05-31 00:21:56.312198,False
2025-05-31 00:21:56.362335,True
2025-05-31 00:21:56.412620,False
2025-05-31 00:21:56.462771,True
2025-05-31 00:21:56.513040,False
2025-05-31 00:21:56.563272,True
2025-05-31 00:21:56.613415,False
2025-05-31 00:21:56.663558,True
2025-05-31 00:21:56.713766,False
2025-05-31 00:21:56.763986,True
2025-05-31 00:21:56.814195,False
2025-05-31 00:21:56.864338,True
2025-05-31 00:21:56.914548,False
2025-05-31 00:21:56.964838,True
2025-05-31 00:21:57.015127,False
2025-05-31 00:21:57.065441,True
2025-05-31 00:21:57.115597,False
2025-05-31 00:21:57.165931,True
2025-05-31 00:21:57.216165,False
2025-05-31 00:21:57.266427,True
2025-05-31 00:21:57.316708,False
2025-05-31 00:21:57.366832,True
2025-05-31 00:21:57.417038,False
2025-05-31 00:21:57.467232,True
2025-05-31 00:21:57.517579,False
2025-05-31 00:21:57.567792,True
2025-05-31 00:21:57.617947,False
2025-05-31 00:21:57.668146,True
2025-05-31 00:21:57.718302,False
2025-05-31 00:21:57.768575,True
2025-05-31 00:21:57.818806,False
